sno,sna,sarea,ar,latitude,longitude,Quantity,available_rent_bikes,available_return_bikes,act,mday
500112116,YouBike2.0_吳興公園,信義區,吳興街432巷與吳興街450巷6弄口,25.02383,121.56767,20,10,9,1,2026-09-25 21:42:02
500112117,YouBike2.0_逸仙松高路口,信義區,逸仙路與松高路口,25.03942,121.56149,25,4,20,1,2026-09-25 21:42:02
500112118,YouBike2.0_光復仁愛路口,信義區,仁愛路四段/光復南路(東北側),25.03784,121.55768,25,6,19,1,2026-09-25 21:42:02
500112119,YouBike2.0_信義松智路口(東南側),信義區,信義路五段100-1號(前),25.03284,121.56555,51,5,46,1,2026-09-25 21:42:02
500112120,YouBike2.0_松山家商(東側),信義區,松山路675之75號對側,25.03568,121.58133,24,3,20,1,2026-09-25 21:42:02
500112123,YouBike2.0_松山松隆路口,信義區,松山路與松隆路口西北側,25.04831,121.57766,18,8,10,1,2026-09-25 21:42:02
500112124,YouBike2.0_松智松平路口,信義區,松智路/松平路口東南側,25.0304,121.5654,16,3,11,1,2026-09-25 21:42:02
500112125,YouBike2.0_象山公園(松勤街140巷),信義區,松勤街150號前,25.03098,121.5697,29,12,16,1,2026-09-25 21:42:02
500112127,YouBike2.0_永吉路120巷15弄口,信義區,永吉路120巷12號,25.04501,121.57028,21,14,5,1,2026-09-25 21:42:02
500112128,YouBike2.0_臺北文創大樓(菸廠路),信義區,菸廠路88號(靠近松山文創園區 五號倉庫),25.04499,121.56082,27,1,26,1,2026-09-25 21:42:02
500112129,YouBike2.0_松德路25巷口,信義區,松德路17號前,25.0392,121.57742,18,12,5,1,2026-09-25 21:42:02
500112130,YouBike2.0_國家鐵道博物館,信義區,市民大道五段48號,25.04728,121.56337,40,2,38,1,2026-09-25 21:42:02
500112132,YouBike2.0_六張犁社會住宅2區,信義區,吳興街15巷/吳興街15巷46弄,25.02783,121.56024,48,12,35,1,2026-09-25 21:42:02
500112133,YouBike2.0_莊敬路341巷3弄,信義區,莊敬路341巷27號,25.02864,121.56482,13,9,4,1,2026-09-25 21:42:02
500112134,YouBike2.0_信義國中,信義區,莊敬路423巷7弄3號北側,25.02863,121.56675,28,5,22,1,2026-09-25 21:42:02
500112135,YouBike2.0_捷運廣慈/奉天宮站(1號出口),信義區,福德街86號,25.0375,121.58198,50,17,28,1,2026-09-25 21:42:02
500112136,YouBike2.0_忠駝公園,信義區,光復南路421巷80號,25.03606,121.55923,41,10,31,1,2026-09-25 21:42:02
500112137,YouBike2.0_忠孝東路五段790巷25弄口,信義區,忠孝東路五段790巷26號(對面),25.04235,121.58283,12,7,5,1,2026-09-25 21:42:02
500113001,YouBike2.0_德昌寶興街口(西北角),萬華區,寶興街186號(前),25.02365,121.49528,14,4,6,1,2026-09-25 21:42:02
500113002,YouBike2.0_寶興長泰街口(西南角),萬華區,寶興街/長泰街(西南側),25.0216,121.49597,17,15,2,1,2026-09-25 21:42:02
500113003,YouBike2.0_萬大路486巷口,萬華區,萬大路482號(旁),25.01975,121.4973,10,3,6,1,2026-09-25 21:42:02
500113004,YouBike2.0_國興中華路口,萬華區,國興路2號前,25.02485,121.50898,22,7,15,1,2026-09-25 21:42:02
500113005,YouBike2.0_古亭國中,萬華區,中華路二段465號對側,25.02442,121.5107,51,16,35,1,2026-09-25 21:42:02
500113006,YouBike2.0_國興水源路口,萬華區,國興路1巷15號對側,25.02297,121.50845,23,14,8,1,2026-09-25 21:42:02
500113007,YouBike2.0_青年公園高爾夫球場,萬華區,國興路42號對側,25.02481,121.50755,25,14,1,1,2026-09-25 21:42:02
500113008,YouBike2.0_國興青年路口,萬華區,國興路與青年路口西南側,25.02594,121.50651,51,7,44,1,2026-09-25 21:42:02
500113009,YouBike2.0_青年公園棒球場,萬華區,青年路66號對側,25.0241,121.50289,28,21,6,1,2026-09-25 21:42:02
500113010,YouBike2.0_青年公園籃球場,萬華區,青年公園籃球場南側,25.02085,121.50539,24,3,20,1,2026-09-25 21:42:02
500113012,YouBike2.0_復華花園新城,萬華區,西藏路119號前,25.029675416698,121.502558105228,32,0,0,0,2026-09-25 21:42:02
500113013,YouBike2.0_新和國小,萬華區,萬大路277巷37弄1號東側,25.02582,121.50255,20,8,12,1,2026-09-25 21:42:02
500113014,YouBike2.0_莒光郵局,萬華區,莒光路210號前,25.03124,121.50122,22,0,22,0,2026-09-25 21:42:02
500113015,YouBike2.0_莒光立體停車場,萬華區,莒光路137號前,25.03116,121.50336,10,4,4,1,2026-09-25 21:42:02
500113016,YouBike2.0_艋舺大道146巷口,萬華區,艋舺大道142號前,25.03301,121.5016,14,5,9,1,2026-09-25 21:42:02
500113017,YouBike2.0_東園國小,萬華區,東園街199號前方,25.02257,121.49807,33,17,15,1,2026-09-25 21:42:02
500113018,YouBike2.0_華中疏散門,萬華區,環河南路三段371號前,25.01688,121.49534,12,0,11,1,2026-09-25 21:42:02
500113019,YouBike2.0_錦德公園,萬華區,德昌街243號前,25.02332,121.49264,29,21,2,1,2026-09-25 21:42:02
500113020,YouBike2.0_忠德公園,萬華區,東園街66巷20弄27號前,25.02516,121.49604,19,15,3,1,2026-09-25 21:42:02
500113022,YouBike2.0_華江高中,萬華區,東園街35巷14號對側,25.02744,121.49619,50,18,32,1,2026-09-25 21:42:02
500113023,YouBike2.0_西園艋舺路口,萬華區,西園路二段與艋舺大道口西南側,25.03267,121.49757,64,13,50,1,2026-09-25 21:42:02
500113025,YouBike2.0_雙園國中,萬華區,西園路二段320巷與興義街口,25.02673,121.49176,24,20,4,1,2026-09-25 21:42:02
500113026,YouBike2.0_長順區民活動中心,萬華區,長順街127號前,25.03284,121.48908,26,1,25,1,2026-09-25 21:42:02
500113027,YouBike2.0_萬華安居社會住宅A區,萬華區,環河南路二段250巷25弄2號對側,25.03397,121.49029,25,3,21,1,2026-09-25 21:42:02
500113028,YouBike2.0_華江八號公園,萬華區,環河南路二段216號旁,25.03388,121.49293,20,8,12,1,2026-09-25 21:42:02
500113029,YouBike2.0_環河南雙園街口,萬華區,環河南路二段282號前,25.03203,121.49127,21,14,7,1,2026-09-25 21:42:02
500113030,YouBike2.0_大理高中,萬華區,環河南路二段與西藏路口東側,25.03124,121.49075,35,10,25,1,2026-09-25 21:42:02
500113031,YouBike2.0_糖廍文化園區,萬華區,大理街177號對側,25.03383,121.4946,18,12,6,1,2026-09-25 21:42:02
500113032,YouBike2.0_兩棵樹公園,萬華區,艋舺大道與大理街160巷20弄口東側,25.03253,121.49549,19,1,18,1,2026-09-25 21:42:02
500113033,YouBike2.0_萬華青年公宅,萬華區,青年路188號前,25.02021,121.50376,23,14,9,1,2026-09-25 21:42:02
500113034,YouBike2.0_開封西寧路口,萬華區,西寧南路12號(對面),25.04662,121.50717,94,64,30,1,2026-09-25 21:42:02
500113035,YouBike2.0_峨眉停車場,萬華區,峨眉街83號(旁),25.04441,121.50541,47,9,37,1,2026-09-25 21:42:02
500113036,YouBike2.0_長沙公園,萬華區,環河南路一段280-1號(對面),25.0417,121.49992,37,18,19,1,2026-09-25 21:42:02
500113037,YouBike2.0_貓公園(中興橋頭),萬華區,成都路110號,25.04369,121.5018,16,11,3,1,2026-09-25 21:42:02
500113038,YouBike2.0_西本願寺廣場,萬華區,中華路一段164號(前),25.04099,121.50769,99,41,54,1,2026-09-25 21:42:02
500113039,YouBike2.0_中華桂林路口,萬華區,中華路一段與桂林路口西北側,25.03771,121.50662,34,14,20,1,2026-09-25 21:42:02
500113040,YouBike2.0_捷運龍山寺站(1號出口),萬華區,和平西路三段/西園路一段(東北側),25.03535,121.49938,11,0,0,0,2026-09-25 21:42:02
500113041,YouBike2.0_龍山國小,萬華區,和平西路三段235號(旁),25.0355,121.49541,62,10,52,1,2026-09-25 21:42:02
500113042,YouBike2.0_華西公園,萬華區,桂林路134號(對面),25.03852,121.49881,51,16,35,1,2026-09-25 21:42:02
500113043,YouBike2.0_老松國小,萬華區,康定路238號(對面),25.03792,121.50177,74,5,67,1,2026-09-25 21:42:02
500113044,YouBike2.0_萬華火車站,萬華區,艋舺大道83號(前),25.03364,121.50322,78,42,35,1,2026-09-25 21:42:02
500113045,YouBike2.0_萬華火車站(D2廣場),萬華區,康定路/康定路287巷(東南側),25.03394,121.50117,42,0,16,1,2026-09-25 21:42:16
500113046,YouBike2.0_捷運龍山寺站(3號出口),萬華區,和平西路三段/和平西路三段88巷(西南側),25.03509,121.50199,40,13,26,1,2026-09-25 21:42:02
500113047,YouBike2.0_臺北市電影主題公園(峨眉街),萬華區,峨眉街100號(對面),25.04445,121.50306,20,20,0,1,2026-09-25 21:42:02
500113048,YouBike2.0_臺北市電影主題公園(康定路),萬華區,康定路18-2號(對面),25.04551,121.50318,15,8,7,1,2026-09-25 21:42:02
500113049,YouBike2.0_中華峨眉街口,萬華區,中華路一段130號(前),25.04345,121.50841,24,3,20,1,2026-09-25 21:42:02
500113050,YouBike2.0_萬華266號綠地,萬華區,康定路81號(對面),25.0403,121.50197,19,18,0,1,2026-09-25 21:42:02
500113051,YouBike2.0_萬大國小(萬大路344巷口),萬華區,萬大路346號(旁),25.02376,121.49986,22,0,22,1,2026-09-25 21:42:02
500113052,YouBike2.0_德昌街10巷口,萬華區,德昌街15號(對面),25.02533,121.4996,17,6,9,1,2026-09-25 21:42:02
500113053,YouBike2.0_環河南和平西路口,萬華區,環河南路一段/和平西路三段口(西南側),25.03517,121.49048,20,4,16,1,2026-09-25 21:42:02
500113054,YouBike2.0_長順街60巷口,萬華區,長順街60巷38號對側,25.03119,121.48858,15,9,6,1,2026-09-25 21:42:02
500113055,YouBike2.0_西園公園,萬華區,東園街35巷/東園街67巷交叉口,25.0271,121.49775,14,8,4,1,2026-09-25 21:42:02
500113056,YouBike2.0_華江污水廠,萬華區,桂林路246巷66號南側,25.03606,121.49163,20,6,14,1,2026-09-25 21:42:02
500113057,YouBike2.0_柳鄉公園,萬華區,環河南路二段100巷15號對側,25.03731,121.49526,34,9,25,1,2026-09-25 21:42:02
500113058,YouBike2.0_綠堤社區公園,萬華區,大理街170巷與環河南路二段159巷口,25.03302,121.4931,28,21,7,1,2026-09-25 21:42:02
500113059,YouBike2.0_長順艋舺大道口,萬華區,長順街與雙園街106巷口,25.03035,121.49228,26,6,20,1,2026-09-25 21:42:02
500113060,YouBike2.0_富民路145巷口,萬華區,富民路151號對側,25.01796,121.49988,18,9,9,0,2026-09-25 21:42:02
500113061,YouBike2.0_環南綜合市場,萬華區,環河南路二段245號旁,25.0286,121.48908,26,12,13,1,2026-09-25 21:42:02
500113062,YouBike2.0_龍山國中,萬華區,南寧路與廣州街口南側,25.03646,121.50492,15,12,3,1,2026-09-25 21:42:02
500113063,YouBike2.0_洛陽停車場,萬華區,昆明街與洛陽街口西側,25.04776,121.50612,22,0,0,0,2026-09-25 21:42:02
500113064,YouBike2.0_桂林昆明街口,萬華區,桂林路與昆明街口西北側,25.03811,121.50362,29,5,24,1,2026-09-25 21:42:02
500113065,YouBike2.0_萬華國中_1,萬華區,西藏路 / 莒光路299巷口(東南側),25.02926,121.49936,36,18,18,1,2026-09-25 21:42:02
500113066,YouBike2.0_青年公園3號出口,萬華區,青年路/青年路106巷(東側),25.02273,121.50271,46,29,14,1,2026-09-25 21:42:02
500113068,YouBike2.0_捷運龍山寺站(1號出口)_1,萬華區,和平西路三段/和平西路三段109巷(西北側),25.03548,121.50026,11,0,0,0,2026-09-25 21:42:02
500113069,YouBike2.0_莒光社會住宅,萬華區,萬大路與興寧街66巷22弄口西北側,25.0317,121.50033,30,3,27,1,2026-09-25 21:42:02
500113070,YouBike2.0_艋舺西藏路口,萬華區,艋舺大道與西藏路口西南側(華翠大橋下),25.0287,121.49156,30,7,23,1,2026-09-25 21:42:02
500113071,YouBike2.0_萬大路493巷,萬華區,萬大路493巷44號旁,25.01975,121.4992,10,8,2,1,2026-09-25 21:42:02
500113072,YouBike2.0_雙園國中地下停車場,萬華區,西園路二段320巷55弄8-10號前,25.02768,121.49134,12,10,2,1,2026-09-25 21:42:02
500113073,YouBike2.0_青年路152巷口,萬華區,青年路152巷59號對側,25.01979,121.5009,23,17,5,1,2026-09-25 21:42:02
500113074,YouBike2.0_和平西路二段190巷口,萬華區,和平西路二段190巷11號前,25.03348,121.50445,12,9,3,1,2026-09-25 21:42:02
500113075,YouBike2.0_萬大路424巷口,萬華區,環河南路三段/萬大路424巷,25.02039,121.4927,15,10,3,1,2026-09-25 21:42:02
500113077,YouBike2.0_長泰街52巷口,萬華區,長泰街45號對側,25.0232,121.50028,15,3,11,1,2026-09-25 21:42:02
500113078,YouBike2.0_水源青年路口,萬華區,水源路與青年路口北側,25.02005,121.50429,24,13,10,1,2026-09-25 21:42:02
500113079,YouBike2.0_青年公園4號出口,萬華區,青年路162號對側人行道,25.02114,121.50265,24,7,12,1,2026-09-25 21:42:02
500113080,YouBike2.0_祥安水岸景觀大廈,萬華區,水源路207之7號前,25.01907,121.50219,15,8,6,1,2026-09-25 21:42:02
500113081,YouBike2.0_大理高中(西藏路),萬華區,環河南路二段與西藏路口,25.03062,121.49021,40,3,37,1,2026-09-25 21:42:02
500113083,YouBike2.0_綠堤公園(西北側),萬華區,環河南路二段159巷口,25.03338,121.49267,9,6,3,1,2026-09-25 21:42:02
500113085,YouBike2.0_艋舺雙園街口,萬華區,艋舺大道404號前方,25.0301,121.49324,14,10,4,1,2026-09-25 21:42:02
500113086,YouBike2.0_德昌街125巷口,萬華區,德昌街142號對側,25.02406,121.49639,19,4,13,1,2026-09-25 21:42:02
500113087,YouBike2.0_萬青街186號,萬華區,萬青街186號,25.02263,121.50154,21,4,11,1,2026-09-25 21:42:02
500113088,YouBike2.0_艋舺大道/西園路140巷口,萬華區,西園路二段140巷79號(旁),25.03174,121.49502,20,13,7,1,2026-09-25 21:42:02
500113089,YouBike2.0_龍山國中(廣州街),萬華區,廣州街19號(對面),25.03614,121.50625,24,3,21,1,2026-09-25 21:42:02
500113090,YouBike2.0_華江高中(西藏路),萬華區,西藏路213號(旁),25.02901,121.49659,32,29,3,1,2026-09-25 21:42:02
500113091,YouBike2.0_新和國小(中華路二段416巷),萬華區,中華路二段416巷21號(對面),25.02677,121.50283,19,4,15,1,2026-09-25 21:42:02
500113092,YouBike2.0_環南綜合市場(西藏路),萬華區,環河南路二段245號(西藏路側),25.0294,121.49082,15,4,11,1,2026-09-25 21:42:02
500113093,YouBike2.0_萬華青年社會住宅(青年路168巷49弄),萬華區,青年路168巷49弄21號(旁),25.01995,121.50229,20,6,14,1,2026-09-25 21:42:02
500113094,YouBike2.0_萬華51號公園,萬華區,西園路一段167號對側公園,25.03484,121.49928,14,0,12,1,2026-09-25 21:42:16
500113095,YouBike2.0_萬華區公所(大理街),萬華區,大理街42之6號對側,25.03457,121.5,26,2,24,1,2026-09-25 21:42:02
500113096,YouBike2.0_環河南路一段350巷口,萬華區,環河南路一段350巷/環河南路二段,25.03935,121.49743,15,7,8,1,2026-09-25 21:42:02
500113097,YouBike2.0_萬華安居社會住宅B區,萬華區,環河南路二段250巷17弄1號(對面),25.03349,121.49089,32,11,21,1,2026-09-25 21:42:02
500113098,YouBike2.0_青年公園(西藏路125巷口),萬華區,青年路50號對面,25.0251,121.50371,18,10,8,1,2026-09-25 21:42:02
500113099,YouBike2.0_漢口街二段53巷口,萬華區,漢口街二段53號,25.04581,121.50636,19,5,13,1,2026-09-25 21:42:02
500113100,YouBike2.0_環河福德宮,萬華區,桂林路246巷/桂林路244巷,25.03788,121.49429,27,1,26,1,2026-09-25 21:42:02
500113101,YouBike2.0_崇仁花園(萬大路423巷),萬華區,萬大路423巷52號,25.02183,121.50133,20,4,12,1,2026-09-25 21:42:02
500113102,YouBike2.0_復華花園新城東側,萬華區,西藏路107號之1號,25.02975,121.5035,32,26,0,1,2026-09-25 21:42:02
500113103,YouBike2.0_中華開封街口,萬華區,中華路一段68號,25.04587,121.50912,36,24,11,1,2026-09-25 21:42:02
500113104,YouBike2.0_中華忠孝路口(西南側),萬華區,中華路一段2號(前),25.04763,121.5095,19,3,16,1,2026-09-25 21:42:02
500113105,YouBike2.0_祥安國宅,萬華區,水源路205號,25.01959,121.50325,19,10,9,1,2026-09-25 21:42:02
500119005,YouBike2.0_臺大水源舍區A棟,臺大公館校區,汀洲路三段60巷2弄路側(A舍北側),25.01493,121.53044,37,5,32,1,2026-09-25 21:42:02
500119006,YouBike2.0_臺大卓越研究大樓,臺大公館校區,臺大水源舍區C南側,25.01466,121.52917,92,6,86,1,2026-09-25 21:42:02
500119007,YouBike2.0_臺大水源修齊會館,臺大公館校區,思源街16號之1旁,25.01411,121.52997,35,3,32,1,2026-09-25 21:42:02
500119008,YouBike2.0_臺大檔案展示館,臺大公館校區,臺大檔案展示館東北側,25.01391,121.52895,10,4,6,1,2026-09-25 21:42:02
500119009,YouBike2.0_臺大水源舍區B棟,臺大公館校區,汀洲路三段60巷2弄路側(B舍北側),25.01525,121.53009,30,12,18,1,2026-09-25 21:42:02
500119043,YouBike2.0_臺大男八舍東側,臺大公館校區,臺大男八舍東側,25.01729,121.54531,42,10,32,1,2026-09-25 21:42:02
500119044,YouBike2.0_臺大禮賢樓東南側,臺大公館校區,臺大禮賢樓東南側,25.01415,121.53767,35,1,34,1,2026-09-25 21:42:02
500119045,YouBike2.0_臺大農業陳列館北側,臺大公館校區,農業陳列館北側,25.01839,121.53404,45,4,40,1,2026-09-25 21:42:02
500119046,YouBike2.0_臺大管理學院二館北側,臺大公館校區,管理學院二號館北側,25.01355,121.53673,40,8,32,1,2026-09-25 21:42:02
500119047,YouBike2.0_臺大土木系館,臺大公館校區,臺大土木工程學系所南側,25.01761,121.53844,30,3,27,1,2026-09-25 21:42:02
500119048,YouBike2.0_臺大大一女舍北側,臺大公館校區,臺大女一舍北側,25.01547,121.53436,53,5,48,1,2026-09-25 21:42:02
500119049,YouBike2.0_臺大女九舍西南側,臺大公館校區,臺大女九舍西南側,25.01981,121.53903,37,0,37,1,2026-09-25 21:42:02
500119050,YouBike2.0_臺大小福樓東側,臺大公館校區,臺大小福樓東側,25.01846,121.5376,31,8,23,1,2026-09-25 21:42:02
500119051,YouBike2.0_臺大立體機車停車場,臺大公館校區,基隆路三段/基隆路三段156巷口北側,25.01616,121.54251,27,2,22,1,2026-09-25 21:42:02
500119052,YouBike2.0_臺大工綜館南側,臺大公館校區,臺大工學院東南側,25.01857,121.54059,43,4,38,1,2026-09-25 21:42:02
500119053,YouBike2.0_臺大天文數學館南側,臺大公館校區,臺大天文數學館西南側,25.02108,121.53783,40,2,38,1,2026-09-25 21:42:02
500119054,YouBike2.0_臺大心理系館南側,臺大公館校區,臺大心理學系南側,25.01941,121.5404,30,1,29,1,2026-09-25 21:42:02
500119055,YouBike2.0_臺大樂學館東側,臺大公館校區,臺大文學院西側,25.01793,121.53585,28,1,27,1,2026-09-25 21:42:02
500119056,YouBike2.0_臺大農化新館西側,臺大公館校區,臺大生化科技學系西側,25.01627,121.53535,10,9,1,1,2026-09-25 21:42:02
500119057,YouBike2.0_臺大五號館西側,臺大公館校區,臺大生物系館西側,25.01666,121.53718,48,3,45,1,2026-09-25 21:42:02
500119058,YouBike2.0_臺大舊體育館西側,臺大公館校區,臺大田徑場東側,25.0198,121.53583,33,0,32,1,2026-09-25 21:42:02
500119059,YouBike2.0_臺大共同教室北側,臺大公館校區,臺大共同教學館東北側,25.01595,121.53791,68,1,67,1,2026-09-25 21:42:02
500119060,YouBike2.0_臺大共同教室東南側,臺大公館校區,臺大共同教學館東南側,25.01566,121.53786,12,2,10,1,2026-09-25 21:42:02
500119061,YouBike2.0_臺大鹿鳴堂東側,臺大公館校區,臺大鹿鳴廣場人行道側,25.01511,121.53786,39,0,39,1,2026-09-25 21:42:02
